,min_x,min_y,max_x,max_y
1143,137.0625,-12.9276,137.8625,-12.1276
1144,137.0625,-12.1276,137.8625,-11.3276
1145,137.0625,-11.3276,137.8625,-10.5276
1146,137.0625,-10.5276,137.8625,-9.7276
1147,137.8625,-39.3276,138.6625,-38.5276
1148,137.8625,-38.5276,138.6625,-37.7276
1149,137.8625,-37.7276,138.6625,-36.9276
1150,137.8625,-36.9276,138.6625,-36.1276
1151,137.8625,-36.1276,138.6625,-35.3276
1152,137.8625,-35.3276,138.6625,-34.5276
1153,137.8625,-34.5276,138.6625,-33.7276
1154,137.8625,-33.7276,138.6625,-32.9276
1155,137.8625,-32.9276,138.6625,-32.1276
1156,137.8625,-32.1276,138.6625,-31.3276
1157,137.8625,-31.3276,138.6625,-30.5276
1158,137.8625,-30.5276,138.6625,-29.7276
1159,137.8625,-29.7276,138.6625,-28.9276
1160,137.8625,-28.9276,138.6625,-28.1276
1161,137.8625,-28.1276,138.6625,-27.3276
1162,137.8625,-27.3276,138.6625,-26.5276
1163,137.8625,-26.5276,138.6625,-25.7276
1164,137.8625,-25.7276,138.6625,-24.9276
1165,137.8625,-24.9276,138.6625,-24.1276
1166,137.8625,-24.1276,138.6625,-23.3276
1167,137.8625,-23.3276,138.6625,-22.5276
1168,137.8625,-22.5276,138.6625,-21.7276
1169,137.8625,-21.7276,138.6625,-20.9276
1170,137.8625,-20.9276,138.6625,-20.1276
1171,137.8625,-20.1276,138.6625,-19.3276
1172,137.8625,-19.3276,138.6625,-18.5276
1173,137.8625,-18.5276,138.6625,-17.7276
1174,137.8625,-17.7276,138.6625,-16.9276
1175,137.8625,-16.9276,138.6625,-16.1276
1176,137.8625,-16.1276,138.6625,-15.3276
1177,137.8625,-15.3276,138.6625,-14.5276
1178,137.8625,-14.5276,138.6625,-13.7276
1179,137.8625,-13.7276,138.6625,-12.9276
1180,137.8625,-12.9276,138.6625,-12.1276
1181,137.8625,-12.1276,138.6625,-11.3276
1182,137.8625,-11.3276,138.6625,-10.5276
1183,137.8625,-10.5276,138.6625,-9.7276
1184,138.6625,-39.3276,139.4625,-38.5276
1185,138.6625,-38.5276,139.4625,-37.7276
1186,138.6625,-37.7276,139.4625,-36.9276
1187,138.6625,-36.9276,139.4625,-36.1276
1188,138.6625,-36.1276,139.4625,-35.3276
1189,138.6625,-35.3276,139.4625,-34.5276
1190,138.6625,-34.5276,139.4625,-33.7276
1191,138.6625,-33.7276,139.4625,-32.9276
1192,138.6625,-32.9276,139.4625,-32.1276
1193,138.6625,-32.1276,139.4625,-31.3276
1194,138.6625,-31.3276,139.4625,-30.5276
1195,138.6625,-30.5276,139.4625,-29.7276
1196,138.6625,-29.7276,139.4625,-28.9276
1197,138.6625,-28.9276,139.4625,-28.1276
1198,138.6625,-28.1276,139.4625,-27.3276
1199,138.6625,-27.3276,139.4625,-26.5276
1200,138.6625,-26.5276,139.4625,-25.7276
1201,138.6625,-25.7276,139.4625,-24.9276
1202,138.6625,-24.9276,139.4625,-24.1276
1203,138.6625,-24.1276,139.4625,-23.3276
1204,138.6625,-23.3276,139.4625,-22.5276
1205,138.6625,-22.5276,139.4625,-21.7276
1206,138.6625,-21.7276,139.4625,-20.9276
1207,138.6625,-20.9276,139.4625,-20.1276
1208,138.6625,-20.1276,139.4625,-19.3276
1209,138.6625,-19.3276,139.4625,-18.5276
1210,138.6625,-18.5276,139.4625,-17.7276
1211,138.6625,-17.7276,139.4625,-16.9276
1212,138.6625,-16.9276,139.4625,-16.1276
1213,138.6625,-16.1276,139.4625,-15.3276
1214,138.6625,-15.3276,139.4625,-14.5276
1215,138.6625,-14.5276,139.4625,-13.7276
1216,138.6625,-13.7276,139.4625,-12.9276
1217,138.6625,-12.9276,139.4625,-12.1276
1218,138.6625,-12.1276,139.4625,-11.3276
1219,138.6625,-11.3276,139.4625,-10.5276
1220,138.6625,-10.5276,139.4625,-9.7276
1221,139.4625,-39.3276,140.2625,-38.5276
1222,139.4625,-38.5276,140.2625,-37.7276
1223,139.4625,-37.7276,140.2625,-36.9276
1224,139.4625,-36.9276,140.2625,-36.1276
1225,139.4625,-36.1276,140.2625,-35.3276
1226,139.4625,-35.3276,140.2625,-34.5276
1227,139.4625,-34.5276,140.2625,-33.7276
1228,139.4625,-33.7276,140.2625,-32.9276
1229,139.4625,-32.9276,140.2625,-32.1276
1230,139.4625,-32.1276,140.2625,-31.3276
1231,139.4625,-31.3276,140.2625,-30.5276
1232,139.4625,-30.5276,140.2625,-29.7276
1233,139.4625,-29.7276,140.2625,-28.9276
1234,139.4625,-28.9276,140.2625,-28.1276
1235,139.4625,-28.1276,140.2625,-27.3276
1236,139.4625,-27.3276,140.2625,-26.5276
1237,139.4625,-26.5276,140.2625,-25.7276
1238,139.4625,-25.7276,140.2625,-24.9276
1239,139.4625,-24.9276,140.2625,-24.1276
1240,139.4625,-24.1276,140.2625,-23.3276
1241,139.4625,-23.3276,140.2625,-22.5276
1242,139.4625,-22.5276,140.2625,-21.7276
1243,139.4625,-21.7276,140.2625,-20.9276
1244,139.4625,-20.9276,140.2625,-20.1276
1245,139.4625,-20.1276,140.2625,-19.3276
1246,139.4625,-19.3276,140.2625,-18.5276
1247,139.4625,-18.5276,140.2625,-17.7276
1248,139.4625,-17.7276,140.2625,-16.9276
1249,139.4625,-16.9276,140.2625,-16.1276
1250,139.4625,-16.1276,140.2625,-15.3276
1251,139.4625,-15.3276,140.2625,-14.5276
1252,139.4625,-14.5276,140.2625,-13.7276
1253,139.4625,-13.7276,140.2625,-12.9276
1254,139.4625,-12.9276,140.2625,-12.1276
1255,139.4625,-12.1276,140.2625,-11.3276
1256,139.4625,-11.3276,140.2625,-10.5276
1257,139.4625,-10.5276,140.2625,-9.7276
1258,140.2625,-39.3276,141.0625,-38.5276
1259,140.2625,-38.5276,141.0625,-37.7276
1260,140.2625,-37.7276,141.0625,-36.9276
1261,140.2625,-36.9276,141.0625,-36.1276
1262,140.2625,-36.1276,141.0625,-35.3276
1263,140.2625,-35.3276,141.0625,-34.5276
1264,140.2625,-34.5276,141.0625,-33.7276
1265,140.2625,-33.7276,141.0625,-32.9276
1266,140.2625,-32.9276,141.0625,-32.1276
1267,140.2625,-32.1276,141.0625,-31.3276
1268,140.2625,-31.3276,141.0625,-30.5276
1269,140.2625,-30.5276,141.0625,-29.7276
1270,140.2625,-29.7276,141.0625,-28.9276
1271,140.2625,-28.9276,141.0625,-28.1276
1272,140.2625,-28.1276,141.0625,-27.3276
1273,140.2625,-27.3276,141.0625,-26.5276
1274,140.2625,-26.5276,141.0625,-25.7276
1275,140.2625,-25.7276,141.0625,-24.9276
1276,140.2625,-24.9276,141.0625,-24.1276
1277,140.2625,-24.1276,141.0625,-23.3276
1278,140.2625,-23.3276,141.0625,-22.5276
1279,140.2625,-22.5276,141.0625,-21.7276
1280,140.2625,-21.7276,141.0625,-20.9276
1281,140.2625,-20.9276,141.0625,-20.1276
1282,140.2625,-20.1276,141.0625,-19.3276
1283,140.2625,-19.3276,141.0625,-18.5276
1284,140.2625,-18.5276,141.0625,-17.7276
1285,140.2625,-17.7276,141.0625,-16.9276
1286,140.2625,-16.9276,141.0625,-16.1276
1287,140.2625,-16.1276,141.0625,-15.3276
1288,140.2625,-15.3276,141.0625,-14.5276
1289,140.2625,-14.5276,141.0625,-13.7276
1290,140.2625,-13.7276,141.0625,-12.9276
1291,140.2625,-12.9276,141.0625,-12.1276
1292,140.2625,-12.1276,141.0625,-11.3276
1293,140.2625,-11.3276,141.0625,-10.5276
1294,140.2625,-10.5276,141.0625,-9.7276
1295,141.0625,-39.3276,141.8625,-38.5276
1296,141.0625,-38.5276,141.8625,-37.7276
1297,141.0625,-37.7276,141.8625,-36.9276
1298,141.0625,-36.9276,141.8625,-36.1276
1299,141.0625,-36.1276,141.8625,-35.3276
1300,141.0625,-35.3276,141.8625,-34.5276
1301,141.0625,-34.5276,141.8625,-33.7276
1302,141.0625,-33.7276,141.8625,-32.9276
1303,141.0625,-32.9276,141.8625,-32.1276
1304,141.0625,-32.1276,141.8625,-31.3276
1305,141.0625,-31.3276,141.8625,-30.5276
1306,141.0625,-30.5276,141.8625,-29.7276
1307,141.0625,-29.7276,141.8625,-28.9276
1308,141.0625,-28.9276,141.8625,-28.1276
1309,141.0625,-28.1276,141.8625,-27.3276
1310,141.0625,-27.3276,141.8625,-26.5276
1311,141.0625,-26.5276,141.8625,-25.7276
1312,141.0625,-25.7276,141.8625,-24.9276
1313,141.0625,-24.9276,141.8625,-24.1276
1314,141.0625,-24.1276,141.8625,-23.3276
1315,141.0625,-23.3276,141.8625,-22.5276
1316,141.0625,-22.5276,141.8625,-21.7276
1317,141.0625,-21.7276,141.8625,-20.9276
1318,141.0625,-20.9276,141.8625,-20.1276
1319,141.0625,-20.1276,141.8625,-19.3276
1320,141.0625,-19.3276,141.8625,-18.5276
1321,141.0625,-18.5276,141.8625,-17.7276
1322,141.0625,-17.7276,141.8625,-16.9276
1323,141.0625,-16.9276,141.8625,-16.1276
1324,141.0625,-16.1276,141.8625,-15.3276
1325,141.0625,-15.3276,141.8625,-14.5276
1326,141.0625,-14.5276,141.8625,-13.7276
1327,141.0625,-13.7276,141.8625,-12.9276
1328,141.0625,-12.9276,141.8625,-12.1276
1329,141.0625,-12.1276,141.8625,-11.3276
1330,141.0625,-11.3276,141.8625,-10.5276
1331,141.0625,-10.5276,141.8625,-9.7276
1332,141.8625,-39.3276,142.6625,-38.5276
1333,141.8625,-38.5276,142.6625,-37.7276
1334,141.8625,-37.7276,142.6625,-36.9276
1335,141.8625,-36.9276,142.6625,-36.1276
1336,141.8625,-36.1276,142.6625,-35.3276
1337,141.8625,-35.3276,142.6625,-34.5276
1338,141.8625,-34.5276,142.6625,-33.7276
1339,141.8625,-33.7276,142.6625,-32.9276
1340,141.8625,-32.9276,142.6625,-32.1276
1341,141.8625,-32.1276,142.6625,-31.3276
1342,141.8625,-31.3276,142.6625,-30.5276
1343,141.8625,-30.5276,142.6625,-29.7276
1344,141.8625,-29.7276,142.6625,-28.9276
1345,141.8625,-28.9276,142.6625,-28.1276
1346,141.8625,-28.1276,142.6625,-27.3276
1347,141.8625,-27.3276,142.6625,-26.5276
1348,141.8625,-26.5276,142.6625,-25.7276
1349,141.8625,-25.7276,142.6625,-24.9276
1350,141.8625,-24.9276,142.6625,-24.1276
1351,141.8625,-24.1276,142.6625,-23.3276
1352,141.8625,-23.3276,142.6625,-22.5276
1353,141.8625,-22.5276,142.6625,-21.7276
1354,141.8625,-21.7276,142.6625,-20.9276
1355,141.8625,-20.9276,142.6625,-20.1276
1356,141.8625,-20.1276,142.6625,-19.3276
1357,141.8625,-19.3276,142.6625,-18.5276
1358,141.8625,-18.5276,142.6625,-17.7276
1359,141.8625,-17.7276,142.6625,-16.9276
1360,141.8625,-16.9276,142.6625,-16.1276
1361,141.8625,-16.1276,142.6625,-15.3276
1362,141.8625,-15.3276,142.6625,-14.5276
1363,141.8625,-14.5276,142.6625,-13.7276
1364,141.8625,-13.7276,142.6625,-12.9276
1365,141.8625,-12.9276,142.6625,-12.1276
1366,141.8625,-12.1276,142.6625,-11.3276
1367,141.8625,-11.3276,142.6625,-10.5276
1368,141.8625,-10.5276,142.6625,-9.7276
1369,142.6625,-39.3276,143.4625,-38.5276
1370,142.6625,-38.5276,143.4625,-37.7276
1371,142.6625,-37.7276,143.4625,-36.9276
1372,142.6625,-36.9276,143.4625,-36.1276
1373,142.6625,-36.1276,143.4625,-35.3276
1374,142.6625,-35.3276,143.4625,-34.5276
1375,142.6625,-34.5276,143.4625,-33.7276
1376,142.6625,-33.7276,143.4625,-32.9276
1377,142.6625,-32.9276,143.4625,-32.1276
1378,142.6625,-32.1276,143.4625,-31.3276
1379,142.6625,-31.3276,143.4625,-30.5276
1380,142.6625,-30.5276,143.4625,-29.7276
1381,142.6625,-29.7276,143.4625,-28.9276
1382,142.6625,-28.9276,143.4625,-28.1276
1383,142.6625,-28.1276,143.4625,-27.3276
1384,142.6625,-27.3276,143.4625,-26.5276
1385,142.6625,-26.5276,143.4625,-25.7276
1386,142.6625,-25.7276,143.4625,-24.9276
1387,142.6625,-24.9276,143.4625,-24.1276
1388,142.6625,-24.1276,143.4625,-23.3276
1389,142.6625,-23.3276,143.4625,-22.5276
1390,142.6625,-22.5276,143.4625,-21.7276
1391,142.6625,-21.7276,143.4625,-20.9276
1392,142.6625,-20.9276,143.4625,-20.1276
1393,142.6625,-20.1276,143.4625,-19.3276
1394,142.6625,-19.3276,143.4625,-18.5276
1395,142.6625,-18.5276,143.4625,-17.7276
1396,142.6625,-17.7276,143.4625,-16.9276
1397,142.6625,-16.9276,143.4625,-16.1276
1398,142.6625,-16.1276,143.4625,-15.3276
1399,142.6625,-15.3276,143.4625,-14.5276
1400,142.6625,-14.5276,143.4625,-13.7276
1401,142.6625,-13.7276,143.4625,-12.9276
1402,142.6625,-12.9276,143.4625,-12.1276
1403,142.6625,-12.1276,143.4625,-11.3276
1404,142.6625,-11.3276,143.4625,-10.5276
1405,142.6625,-10.5276,143.4625,-9.7276
1406,143.4625,-39.3276,144.2625,-38.5276
1407,143.4625,-38.5276,144.2625,-37.7276
1408,143.4625,-37.7276,144.2625,-36.9276
1409,143.4625,-36.9276,144.2625,-36.1276
1410,143.4625,-36.1276,144.2625,-35.3276
1411,143.4625,-35.3276,144.2625,-34.5276
1412,143.4625,-34.5276,144.2625,-33.7276
1413,143.4625,-33.7276,144.2625,-32.9276
1414,143.4625,-32.9276,144.2625,-32.1276
1415,143.4625,-32.1276,144.2625,-31.3276
1416,143.4625,-31.3276,144.2625,-30.5276
1417,143.4625,-30.5276,144.2625,-29.7276
1418,143.4625,-29.7276,144.2625,-28.9276
1419,143.4625,-28.9276,144.2625,-28.1276
1420,143.4625,-28.1276,144.2625,-27.3276
1421,143.4625,-27.3276,144.2625,-26.5276
1422,143.4625,-26.5276,144.2625,-25.7276
1423,143.4625,-25.7276,144.2625,-24.9276
1424,143.4625,-24.9276,144.2625,-24.1276
1425,143.4625,-24.1276,144.2625,-23.3276
1426,143.4625,-23.3276,144.2625,-22.5276
1427,143.4625,-22.5276,144.2625,-21.7276
1428,143.4625,-21.7276,144.2625,-20.9276
1429,143.4625,-20.9276,144.2625,-20.1276
1430,143.4625,-20.1276,144.2625,-19.3276
1431,143.4625,-19.3276,144.2625,-18.5276
1432,143.4625,-18.5276,144.2625,-17.7276
1433,143.4625,-17.7276,144.2625,-16.9276
1434,143.4625,-16.9276,144.2625,-16.1276
1435,143.4625,-16.1276,144.2625,-15.3276
1436,143.4625,-15.3276,144.2625,-14.5276
1437,143.4625,-14.5276,144.2625,-13.7276
1438,143.4625,-13.7276,144.2625,-12.9276
1439,143.4625,-12.9276,144.2625,-12.1276
1440,143.4625,-12.1276,144.2625,-11.3276
1441,143.4625,-11.3276,144.2625,-10.5276
1442,143.4625,-10.5276,144.2625,-9.7276
1443,144.2625,-39.3276,145.0625,-38.5276
1444,144.2625,-38.5276,145.0625,-37.7276
1445,144.2625,-37.7276,145.0625,-36.9276
1446,144.2625,-36.9276,145.0625,-36.1276
1447,144.2625,-36.1276,145.0625,-35.3276
1448,144.2625,-35.3276,145.0625,-34.5276
1449,144.2625,-34.5276,145.0625,-33.7276
1450,144.2625,-33.7276,145.0625,-32.9276
1451,144.2625,-32.9276,145.0625,-32.1276
1452,144.2625,-32.1276,145.0625,-31.3276
1453,144.2625,-31.3276,145.0625,-30.5276
1454,144.2625,-30.5276,145.0625,-29.7276
1455,144.2625,-29.7276,145.0625,-28.9276
1456,144.2625,-28.9276,145.0625,-28.1276
1457,144.2625,-28.1276,145.0625,-27.3276
1458,144.2625,-27.3276,145.0625,-26.5276
1459,144.2625,-26.5276,145.0625,-25.7276
1460,144.2625,-25.7276,145.0625,-24.9276
1461,144.2625,-24.9276,145.0625,-24.1276
1462,144.2625,-24.1276,145.0625,-23.3276
1463,144.2625,-23.3276,145.0625,-22.5276
1464,144.2625,-22.5276,145.0625,-21.7276
1465,144.2625,-21.7276,145.0625,-20.9276
1466,144.2625,-20.9276,145.0625,-20.1276
1467,144.2625,-20.1276,145.0625,-19.3276
1468,144.2625,-19.3276,145.0625,-18.5276
1469,144.2625,-18.5276,145.0625,-17.7276
1470,144.2625,-17.7276,145.0625,-16.9276
1471,144.2625,-16.9276,145.0625,-16.1276
1472,144.2625,-16.1276,145.0625,-15.3276
1473,144.2625,-15.3276,145.0625,-14.5276
1474,144.2625,-14.5276,145.0625,-13.7276
1475,144.2625,-13.7276,145.0625,-12.9276
1476,144.2625,-12.9276,145.0625,-12.1276
1477,144.2625,-12.1276,145.0625,-11.3276
1478,144.2625,-11.3276,145.0625,-10.5276
1479,144.2625,-10.5276,145.0625,-9.7276
1480,145.0625,-39.3276,145.8625,-38.5276
1481,145.0625,-38.5276,145.8625,-37.7276
1482,145.0625,-37.7276,145.8625,-36.9276
1483,145.0625,-36.9276,145.8625,-36.1276
1484,145.0625,-36.1276,145.8625,-35.3276
1485,145.0625,-35.3276,145.8625,-34.5276
1486,145.0625,-34.5276,145.8625,-33.7276
1487,145.0625,-33.7276,145.8625,-32.9276
1488,145.0625,-32.9276,145.8625,-32.1276
1489,145.0625,-32.1276,145.8625,-31.3276
1490,145.0625,-31.3276,145.8625,-30.5276
1491,145.0625,-30.5276,145.8625,-29.7276
1492,145.0625,-29.7276,145.8625,-28.9276
1493,145.0625,-28.9276,145.8625,-28.1276
1494,145.0625,-28.1276,145.8625,-27.3276
1495,145.0625,-27.3276,145.8625,-26.5276
1496,145.0625,-26.5276,145.8625,-25.7276
1497,145.0625,-25.7276,145.8625,-24.9276
1498,145.0625,-24.9276,145.8625,-24.1276
1499,145.0625,-24.1276,145.8625,-23.3276
1500,145.0625,-23.3276,145.8625,-22.5276
1501,145.0625,-22.5276,145.8625,-21.7276
1502,145.0625,-21.7276,145.8625,-20.9276
1503,145.0625,-20.9276,145.8625,-20.1276
1504,145.0625,-20.1276,145.8625,-19.3276
1505,145.0625,-19.3276,145.8625,-18.5276
1506,145.0625,-18.5276,145.8625,-17.7276
1507,145.0625,-17.7276,145.8625,-16.9276
1508,145.0625,-16.9276,145.8625,-16.1276
1509,145.0625,-16.1276,145.8625,-15.3276
1510,145.0625,-15.3276,145.8625,-14.5276
1511,145.0625,-14.5276,145.8625,-13.7276
1512,145.0625,-13.7276,145.8625,-12.9276
1513,145.0625,-12.9276,145.8625,-12.1276
1514,145.0625,-12.1276,145.8625,-11.3276
1515,145.0625,-11.3276,145.8625,-10.5276
1516,145.0625,-10.5276,145.8625,-9.7276
1517,145.8625,-39.3276,146.6625,-38.5276
1518,145.8625,-38.5276,146.6625,-37.7276
1519,145.8625,-37.7276,146.6625,-36.9276
1520,145.8625,-36.9276,146.6625,-36.1276
1521,145.8625,-36.1276,146.6625,-35.3276
1522,145.8625,-35.3276,146.6625,-34.5276
1523,145.8625,-34.5276,146.6625,-33.7276
1524,145.8625,-33.7276,146.6625,-32.9276
1525,145.8625,-32.9276,146.6625,-32.1276
1526,145.8625,-32.1276,146.6625,-31.3276
1527,145.8625,-31.3276,146.6625,-30.5276
1528,145.8625,-30.5276,146.6625,-29.7276
1529,145.8625,-29.7276,146.6625,-28.9276
1530,145.8625,-28.9276,146.6625,-28.1276
1531,145.8625,-28.1276,146.6625,-27.3276
1532,145.8625,-27.3276,146.6625,-26.5276
1533,145.8625,-26.5276,146.6625,-25.7276
1534,145.8625,-25.7276,146.6625,-24.9276
1535,145.8625,-24.9276,146.6625,-24.1276
1536,145.8625,-24.1276,146.6625,-23.3276
1537,145.8625,-23.3276,146.6625,-22.5276
1538,145.8625,-22.5276,146.6625,-21.7276
1539,145.8625,-21.7276,146.6625,-20.9276
1540,145.8625,-20.9276,146.6625,-20.1276
1541,145.8625,-20.1276,146.6625,-19.3276
1542,145.8625,-19.3276,146.6625,-18.5276
1543,145.8625,-18.5276,146.6625,-17.7276
1544,145.8625,-17.7276,146.6625,-16.9276
1545,145.8625,-16.9276,146.6625,-16.1276
1546,145.8625,-16.1276,146.6625,-15.3276
1547,145.8625,-15.3276,146.6625,-14.5276
1548,145.8625,-14.5276,146.6625,-13.7276
1549,145.8625,-13.7276,146.6625,-12.9276
1550,145.8625,-12.9276,146.6625,-12.1276
1551,145.8625,-12.1276,146.6625,-11.3276
1552,145.8625,-11.3276,146.6625,-10.5276
1553,145.8625,-10.5276,146.6625,-9.7276
1554,146.6625,-39.3276,147.4625,-38.5276
1555,146.6625,-38.5276,147.4625,-37.7276
1556,146.6625,-37.7276,147.4625,-36.9276
1557,146.6625,-36.9276,147.4625,-36.1276
1558,146.6625,-36.1276,147.4625,-35.3276
1559,146.6625,-35.3276,147.4625,-34.5276
1560,146.6625,-34.5276,147.4625,-33.7276
1561,146.6625,-33.7276,147.4625,-32.9276
1562,146.6625,-32.9276,147.4625,-32.1276
1563,146.6625,-32.1276,147.4625,-31.3276
1564,146.6625,-31.3276,147.4625,-30.5276
1565,146.6625,-30.5276,147.4625,-29.7276
1566,146.6625,-29.7276,147.4625,-28.9276
1567,146.6625,-28.9276,147.4625,-28.1276
1568,146.6625,-28.1276,147.4625,-27.3276
1569,146.6625,-27.3276,147.4625,-26.5276
1570,146.6625,-26.5276,147.4625,-25.7276
1571,146.6625,-25.7276,147.4625,-24.9276
1572,146.6625,-24.9276,147.4625,-24.1276
1573,146.6625,-24.1276,147.4625,-23.3276
1574,146.6625,-23.3276,147.4625,-22.5276
1575,146.6625,-22.5276,147.4625,-21.7276
1576,146.6625,-21.7276,147.4625,-20.9276
1577,146.6625,-20.9276,147.4625,-20.1276
1578,146.6625,-20.1276,147.4625,-19.3276
1579,146.6625,-19.3276,147.4625,-18.5276
1580,146.6625,-18.5276,147.4625,-17.7276
1581,146.6625,-17.7276,147.4625,-16.9276
1582,146.6625,-16.9276,147.4625,-16.1276
1583,146.6625,-16.1276,147.4625,-15.3276
1584,146.6625,-15.3276,147.4625,-14.5276
1585,146.6625,-14.5276,147.4625,-13.7276
1586,146.6625,-13.7276,147.4625,-12.9276
1587,146.6625,-12.9276,147.4625,-12.1276
1588,146.6625,-12.1276,147.4625,-11.3276
1589,146.6625,-11.3276,147.4625,-10.5276
1590,146.6625,-10.5276,147.4625,-9.7276
1591,147.4625,-39.3276,148.2625,-38.5276
1592,147.4625,-38.5276,148.2625,-37.7276
1593,147.4625,-37.7276,148.2625,-36.9276
1594,147.4625,-36.9276,148.2625,-36.1276
1595,147.4625,-36.1276,148.2625,-35.3276
1596,147.4625,-35.3276,148.2625,-34.5276
1597,147.4625,-34.5276,148.2625,-33.7276
1598,147.4625,-33.7276,148.2625,-32.9276
1599,147.4625,-32.9276,148.2625,-32.1276
1600,147.4625,-32.1276,148.2625,-31.3276
1601,147.4625,-31.3276,148.2625,-30.5276
1602,147.4625,-30.5276,148.2625,-29.7276
1603,147.4625,-29.7276,148.2625,-28.9276
1604,147.4625,-28.9276,148.2625,-28.1276
1605,147.4625,-28.1276,148.2625,-27.3276
1606,147.4625,-27.3276,148.2625,-26.5276
1607,147.4625,-26.5276,148.2625,-25.7276
1608,147.4625,-25.7276,148.2625,-24.9276
1609,147.4625,-24.9276,148.2625,-24.1276
1610,147.4625,-24.1276,148.2625,-23.3276
1611,147.4625,-23.3276,148.2625,-22.5276
1612,147.4625,-22.5276,148.2625,-21.7276
1613,147.4625,-21.7276,148.2625,-20.9276
1614,147.4625,-20.9276,148.2625,-20.1276
1615,147.4625,-20.1276,148.2625,-19.3276
1616,147.4625,-19.3276,148.2625,-18.5276
1617,147.4625,-18.5276,148.2625,-17.7276
1618,147.4625,-17.7276,148.2625,-16.9276
1619,147.4625,-16.9276,148.2625,-16.1276
1620,147.4625,-16.1276,148.2625,-15.3276
1621,147.4625,-15.3276,148.2625,-14.5276
1622,147.4625,-14.5276,148.2625,-13.7276
1623,147.4625,-13.7276,148.2625,-12.9276
1624,147.4625,-12.9276,148.2625,-12.1276
1625,147.4625,-12.1276,148.2625,-11.3276
1626,147.4625,-11.3276,148.2625,-10.5276
1627,147.4625,-10.5276,148.2625,-9.7276
1628,148.2625,-39.3276,149.0625,-38.5276
1629,148.2625,-38.5276,149.0625,-37.7276
1630,148.2625,-37.7276,149.0625,-36.9276
1631,148.2625,-36.9276,149.0625,-36.1276
1632,148.2625,-36.1276,149.0625,-35.3276
1633,148.2625,-35.3276,149.0625,-34.5276
1634,148.2625,-34.5276,149.0625,-33.7276
1635,148.2625,-33.7276,149.0625,-32.9276
1636,148.2625,-32.9276,149.0625,-32.1276
1637,148.2625,-32.1276,149.0625,-31.3276
1638,148.2625,-31.3276,149.0625,-30.5276
1639,148.2625,-30.5276,149.0625,-29.7276
1640,148.2625,-29.7276,149.0625,-28.9276
1641,148.2625,-28.9276,149.0625,-28.1276
1642,148.2625,-28.1276,149.0625,-27.3276
1643,148.2625,-27.3276,149.0625,-26.5276
1644,148.2625,-26.5276,149.0625,-25.7276
1645,148.2625,-25.7276,149.0625,-24.9276
1646,148.2625,-24.9276,149.0625,-24.1276
1647,148.2625,-24.1276,149.0625,-23.3276
1648,148.2625,-23.3276,149.0625,-22.5276
1649,148.2625,-22.5276,149.0625,-21.7276
1650,148.2625,-21.7276,149.0625,-20.9276
1651,148.2625,-20.9276,149.0625,-20.1276
1652,148.2625,-20.1276,149.0625,-19.3276
1653,148.2625,-19.3276,149.0625,-18.5276
1654,148.2625,-18.5276,149.0625,-17.7276
1655,148.2625,-17.7276,149.0625,-16.9276
1656,148.2625,-16.9276,149.0625,-16.1276
1657,148.2625,-16.1276,149.0625,-15.3276
1658,148.2625,-15.3276,149.0625,-14.5276
1659,148.2625,-14.5276,149.0625,-13.7276
1660,148.2625,-13.7276,149.0625,-12.9276
1661,148.2625,-12.9276,149.0625,-12.1276
1662,148.2625,-12.1276,149.0625,-11.3276
1663,148.2625,-11.3276,149.0625,-10.5276
1664,148.2625,-10.5276,149.0625,-9.7276
1665,149.0625,-39.3276,149.8625,-38.5276
1666,149.0625,-38.5276,149.8625,-37.7276
1667,149.0625,-37.7276,149.8625,-36.9276
1668,149.0625,-36.9276,149.8625,-36.1276
1669,149.0625,-36.1276,149.8625,-35.3276
1670,149.0625,-35.3276,149.8625,-34.5276
1671,149.0625,-34.5276,149.8625,-33.7276
1672,149.0625,-33.7276,149.8625,-32.9276
1673,149.0625,-32.9276,149.8625,-32.1276
1674,149.0625,-32.1276,149.8625,-31.3276
1675,149.0625,-31.3276,149.8625,-30.5276
1676,149.0625,-30.5276,149.8625,-29.7276
1677,149.0625,-29.7276,149.8625,-28.9276
1678,149.0625,-28.9276,149.8625,-28.1276
1679,149.0625,-28.1276,149.8625,-27.3276
1680,149.0625,-27.3276,149.8625,-26.5276
1681,149.0625,-26.5276,149.8625,-25.7276
1682,149.0625,-25.7276,149.8625,-24.9276
1683,149.0625,-24.9276,149.8625,-24.1276
1684,149.0625,-24.1276,149.8625,-23.3276
1685,149.0625,-23.3276,149.8625,-22.5276
1686,149.0625,-22.5276,149.8625,-21.7276
1687,149.0625,-21.7276,149.8625,-20.9276
1688,149.0625,-20.9276,149.8625,-20.1276
1689,149.0625,-20.1276,149.8625,-19.3276
1690,149.0625,-19.3276,149.8625,-18.5276
1691,149.0625,-18.5276,149.8625,-17.7276
1692,149.0625,-17.7276,149.8625,-16.9276
1693,149.0625,-16.9276,149.8625,-16.1276
1694,149.0625,-16.1276,149.8625,-15.3276
1695,149.0625,-15.3276,149.8625,-14.5276
1696,149.0625,-14.5276,149.8625,-13.7276
1697,149.0625,-13.7276,149.8625,-12.9276
1698,149.0625,-12.9276,149.8625,-12.1276
1699,149.0625,-12.1276,149.8625,-11.3276
1700,149.0625,-11.3276,149.8625,-10.5276
1701,149.0625,-10.5276,149.8625,-9.7276
